PRODUCT_ID,WEIGHT_UNIT,CURRENCY_code,PRICE,WIDTH,WEIGHT,SHORT_DESC,REMARKS
136,OUNCE,PLN,988.32,194.84,2014.32,Gabapentin,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
137,OUNCE,PEN,437.67,143.41,465.86,Ammonium Lactate,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna.
138,ML,CNY,1437.34,581.36,7281.86,Abacavir Sulfate,Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.
139,L,IDR,391.56,216.34,7975.16,Lorazepam,Praesent blandit lacinia erat.
140,KG,UZS,1222.27,213.35,4417.54,MULTI PERFECTION SUPER,Donec posuere metus vitae ipsum.
141,KG,IDR,675.89,19.72,442.39,Anticavity Fluoride Rinse,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius."
142,POUNDS,CZK,596.69,381.74,7748.82,Meclizine Hydrochloride,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis."
143,GM,IDR,382.76,297.75,2436.7,PEACH,Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.
144,GM,SEK,828.83,490.63,6492.08,Eldepryl,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.
145,OUNCE,CNY,802.97,252.61,8092.23,Dog Fennel,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla."
146,OUNCE,IDR,877.1,563.35,499.95,GAMMA -12,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue."
147,ML,THB,617.46,333.34,5042.98,Chlorpromazine Hydrochloride,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.
148,ML,PEN,350.7,87.06,4043.04,Teeth - Gums,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices."
149,L,CNY,846.76,567.8,7214.89,Histamine,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus."
150,POUNDS,SBD,404.02,395.52,4423.64,PAROXETINE,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl."
151,OUNCE,TJS,174.48,502.72,4217.42,INDOMETHACIN ER,"Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam."
152,L,BYR,1382.82,14.21,1309.01,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.
153,GM,MVR,537.45,540.01,8434.71,Neutrogena Revitalizing Lip Balm,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue."
154,L,GNF,1154.4,279.26,9617.64,Sulwhasoo,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst."
155,OUNCE,CNY,1236.69,404.75,2576.04,Arthritis Pain and Joint Relief,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
156,L,BRL,1262.02,89.36,8259.62,Loratadine,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit."
157,OUNCE,HRK,1337.5,632.49,9827.31,LEVAQUIN,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat."
158,ML,HRK,1065.09,142.66,6657.86,Clomipramine Hydrochloride,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est."
159,ML,IDR,76.02,162.86,1032.58,Lucky Supersoft Antibacterial,Pellentesque at nulla. Suspendisse potenti.
160,POUNDS,PEN,1078.53,131.2,3562.45,Candesartan cilexetil,Morbi non quam nec dui luctus rutrum. Nulla tellus.
161,KG,UAH,834.42,620.78,4156.71,Klaron,Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.
162,OUNCE,EUR,93.73,453.84,1385.91,Miconazole 7,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc."
163,GM,CNY,1128.05,293.1,3547.86,Melvita UV shield - Sunscreen SPF 15 Broad spectrum,"Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam."
164,KG,CNY,682.68,497.06,2223.81,Fluoxetine Hydrochloride,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl."
165,KG,JPY,746.0,380.76,3031.92,PANROSA Antibacterial Hand,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.
166,OUNCE,PHP,1437.42,120.07,1413.06,PLIAGLIS,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla."
167,OUNCE,EUR,822.21,227.4,1780.89,Bacitracin Zinc,Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.
168,KG,CNY,1115.35,82.53,6153.17,Fluoxetine,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus."
169,L,CNY,967.02,580.25,5601.89,Ibuprofen,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna.
170,ML,VND,984.62,39.02,3386.14,COREGCR,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum."
171,KG,PEN,504.05,114.71,3318.25,ChapIce Moisture SPF 15 Lip Balm,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum."
172,POUNDS,IDR,460.99,447.35,1016.1,CENTER-AL - CARYA OVATA POLLEN,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
173,OUNCE,CNY,239.33,530.75,2163.17,Dolce and Gabbana The Lift Foundation Creamy 80,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.
174,ML,IDR,537.01,257.67,6458.14,California Live Oak,Aliquam erat volutpat. In congue.
175,KG,EUR,1049.38,26.48,7840.91,XIFAXAN,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus."
176,KG,UAH,1388.43,354.68,9803.38,AMOXICILLIN,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus."
177,ML,MNT,581.02,378.21,9019.19,Glipizide and Metformin Hydrochloride,Duis bibendum.
178,ML,EUR,728.76,653.85,6824.67,care one ibuprofen ib,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc."
179,OUNCE,IDR,1163.71,523.85,6754.62,Prednisone,"Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque."
180,L,IDR,967.45,345.47,4215.95,Acetazolamide,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.
181,ML,CNY,137.57,172.26,1026.6,Care One pain relief,Nulla nisl.
182,OUNCE,CNY,1276.01,140.69,5165.61,Renove ROYAL PERFECT BB SPF 30,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio."
183,L,SEK,1415.73,531.41,6554.51,Rohto,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.
184,ML,THB,1486.75,445.41,939.45,RX Act Tussin,Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.
185,GM,IDR,667.71,59.1,3368.57,Sabal Serrulatum,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.
186,KG,ILS,1000.82,550.91,8883.84,Quinapril,Nulla ut erat id mauris vulputate elementum.
187,POUNDS,BRL,1413.97,575.34,1109.09,esika,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci."
188,GM,CNY,321.66,337.47,8621.23,Leflunomide,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
189,L,FKP,1001.84,320.4,6410.05,CLE DE PEAU BEAUTE SYNACTIF DAYTIME MOISTURIZER,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero."
190,OUNCE,IRR,439.62,211.1,5886.48,Fexofenadine,"Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
191,ML,IDR,467.84,544.55,9987.14,Colgate,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
192,POUNDS,YER,312.91,564.41,3874.98,TOPROL,Etiam vel augue.
193,OUNCE,CZK,623.78,618.77,3139.92,ACER SACCHARUM POLLEN,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.
194,GM,EUR,1254.04,170.13,6882.98,Doxycyclate Hyclate,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue."
195,OUNCE,RUB,254.77,503.28,3945.45,Nefazodone Hydrochloride,Integer a nibh.
196,ML,CNY,510.26,56.85,1894.97,Tan Foundation SPF 15,Pellentesque ultrices mattis odio.
197,KG,PLN,775.96,132.62,1898.24,Chlorpropamide,Sed sagittis.
198,ML,CNY,690.96,280.71,8563.31,BUPROPION HYDROCHLORIDE,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio."
199,ML,EUR,634.83,144.93,5574.13,Fanapt,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero."
200,ML,CNY,1158.43,115.56,3160.74,Green Pea,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus."
201,ML,PHP,1149.54,620.83,1235.39,Advil,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci."
202,L,EUR,597.64,599.81,9781.63,Nizatidine,Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.
203,GM,EUR,638.06,298.79,2324.36,Naturals,Proin risus.
204,GM,PHP,1076.21,215.3,8294.89,Ferrum Metallicum,Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.
205,KG,RUB,1361.87,362.97,9307.66,Leader,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.
206,KG,PEN,1105.87,68.7,7315.99,Skin So Soft,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.
207,L,MYR,709.59,358.58,6464.1,Phenobarbital,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis."
208,L,CNY,1467.17,470.98,8792.91,Diclofenac Sodium,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
209,ML,PHP,813.68,102.47,6949.43,"Dextroamphetamine Saccharate, Amphetamine Aspartate, Dextroamphetamine Sulfate and Amphetamine Sulfate","Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti."
210,POUNDS,IDR,1079.78,77.05,4919.83,Proactiv Solution Extra Strength Formula Toner Acne Treatment,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
211,ML,RUB,570.51,151.79,5443.86,PURE SHEER,Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.
212,GM,CNY,223.07,134.26,3270.28,care one pain relief pm,Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.
213,POUNDS,IDR,885.73,225.78,8921.92,Diltiazem Hydrochloride,Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.
214,L,XAF,378.71,394.96,7353.0,Zosyn,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.
215,L,EUR,1163.11,551.27,8975.41,Clonidine Hydrochloride,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl."
216,ML,CNY,1089.49,633.55,1739.8,GH,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.
217,ML,RUB,668.98,170.57,6880.6,Fenofibrate,Sed vel enim sit amet nunc viverra dapibus.
218,POUNDS,KPW,1124.07,647.43,2092.6,Oxygen,Nunc nisl.
219,L,YER,1100.57,217.83,2457.84,STERILE VANCOMYCIN HYDROCHLORIDE,"Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem."
220,KG,PHP,1270.89,391.55,8964.17,Quartz Oxalis Nicotiana,"Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque."
221,L,CNY,228.37,589.18,4753.71,Ana-Lex,Cras pellentesque volutpat dui.
222,GM,IDR,447.14,610.56,7159.17,Griseofulvin,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.
223,L,IDR,735.53,658.11,1580.08,PROMETHEGAN,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.
224,OUNCE,YER,1317.81,62.49,5139.23,Acetadryl,Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.
225,KG,IDR,1316.05,639.99,2743.3,Hydroxyurea,Curabitur at ipsum ac tellus semper interdum.
226,ML,PLN,548.55,288.81,687.66,Aspirin,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci."
227,POUNDS,CNY,1274.18,312.69,4246.13,Lorazepam,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo."
228,L,THB,815.79,365.1,1185.87,Equate Tussin DM,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci."
229,GM,PLN,1235.58,91.03,4779.91,Senna S,"Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla."
230,POUNDS,PEN,1141.21,390.58,114.16,Naphazoline,In congue. Etiam justo.
231,GM,XAF,189.69,312.59,1865.85,Escopinio PHYTO alpha Toothpaste,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum."
232,GM,AFN,638.76,492.95,2219.19,safeHands,Etiam faucibus cursus urna. Ut tellus.
233,ML,XOF,498.46,317.17,1036.99,Rabbit Bush,"Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem."
234,GM,UZS,1467.22,503.4,4427.5,ACEPHEN,Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.
235,ML,PEN,162.71,508.33,9835.86,Fluvoxamine Maleate,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.
236,L,IDR,347.23,402.61,4305.85,ESIKA,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat."
237,ML,CNY,73.56,19.92,5167.53,Oxytocin,Aenean lectus. Pellentesque eget nunc.
238,OUNCE,RUB,1004.49,561.34,6970.86,Phenytek,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.
239,GM,SEK,355.69,292.82,7546.44,Yves Saint Laurent Le Teint Touche Eclat,"Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam."
240,GM,USD,44.13,63.32,5480.82,Medium Foundation SPF 15,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus."
